2,0,-1,0,251,69,6,24,2,121,255,255,255,255,0,0,-0.5913086,0.76171875,0.309082031,-0.5965634,0.763303936,0.313128,0.00106422522,-0.00106422522,0,0.00106422522,-0.00134013547,1.45984257E-06,0,0,0
2,1,-1,0,251,45,6,29,2,130,255,255,255,253,0,0,-0.603027344,0.764160156,0.313476563,-0.597617447,0.763061,0.310918957,0.00106422522,-0.00319267553,0,0.00106422522,-0.00186567882,0.00039340416,0,0,0
2,2,-1,0,251,65,6,24,2,115,255,255,255,255,255,255,-0.5932617,0.76171875,0.306152344,-0.591783941,0.7644448,0.308717757,0.00106422522,-0.00106422522,0.00106422522,0.00106422522,-0.00168611819,0.00106422522,0,0,0
2,3,-1,0,251,83,6,38,2,121,255,255,255,254,0,0,-0.584472656,0.7685547,0.309082031,-0.592280865,0.7619764,0.305054337,0.00106422522,-0.00212845043,0,0.00106422522,-0.00198100624,0.000354741729,0,0,0
2,4,-1,0,251,50,6,6,2,97,255,255,255,254,0,0,-0.600585938,0.7529297,0.297363281,-0.593423069,0.7580612,0.304972529,0.00106422522,-0.00212845043,0,0.00106422522,-0.00207930245,0.000118247241,0,0,0
2,5,-1,0,251,77,6,19,2,128,255,255,255,254,0,0,-0.587402344,0.759277344,0.3125,-0.593315542,0.7603368,0.310967416,0.00106422522,-0.00212845043,0,0.00106422522,-0.00212845043,0.000465546123,0,0,0
2,6,-1,0,251,53,6,28,2,134,0,0,0,0,255,255,-0.5991211,0.7636719,0.3154297,-0.5994646,0.7615836,0.313128471,0,0,0.00106422522,0.00106431264,-0.000709483458,0.00106422522,0,0,0
2,7,-1,0,251,39,6,22,2,129,255,255,0,0,255,254,-0.605957031,0.7607422,0.312988281,-0.5984218,0.7624875,0.3135233,0.00106422522,0,0.00212845043,0.00106422522,-0.000236494481,0.00212845043,0,0,0
2,8,-1,0,251,72,6,31,2,132,0,1,0,0,0,0,-0.58984375,0.7651367,0.314453125,-0.596772134,0.762951553,0.315608025,-0.00106422522,0,0,-0.00106422522,-7.88314937E-05,0.000709483458,0,0,0
2,9,-1,0,251,47,6,23,2,141,0,0,0,0,0,0,-0.6020508,0.761230469,0.318847656,-0.5965478,0.7609904,0.3180933,0,0,0,-0.0009847159,0.00038750688,0.000236494481,0,0,0
