frame,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,prob_0,prob_1,prob_2,prob_3,prob_4,correct_answer,model_prediction
171,-0.01670591,0.0244785231,-1.03628957,0.000144524427,-0.00224669767,-0.00320233032,0.9996586,0.30066168,0.011820871,0.004172061,0.0076115695,0,0
172,-0.0145204589,0.0265514348,-1.03276718,0.00106422522,-0.0018131244,-0.00106422522,0.9996588,0.300653,0.011811807,0.0041696406,0.007604023,0,0
173,-0.0144430175,0.0283817276,-1.02247846,0.000584364054,-0.00202334183,0.000421108649,0.99965924,0.30058935,0.01179899,0.004167004,0.0076041603,0,0
174,-0.0162075683,0.0268759411,-1.02686131,-0.00106422522,-0.002093414,0.00106422522,0.99965954,0.30051523,0.011788142,0.004165544,0.0076021235,0,0
175,-0.0148426266,0.0249091685,-1.03678572,-0.00212845043,-0.00140728813,-0.00106422522,0.99965966,0.30048868,0.0117809735,0.004164486,0.0075942385,0,0
176,-0.012271761,0.0227887332,-1.03667593,-0.000709483458,-0.00117857952,-0.000354741729,0.9996598,0.30048692,0.011773597,0.0041621355,0.0075863684,0,0
177,-0.0132051706,0.0228957236,-1.03273308,-0.0003096352,-0.001457085,0.000603169552,0.99965996,0.30046287,0.011764569,0.0041592964,0.007580674,0,0
178,-0.01856188,0.022768626,-1.03044224,-0.00106422522,-0.00154992018,0.00106422522,0.99966025,0.30041412,0.011754017,0.0041565304,0.007576241,0,0
179,-0.0232771356,0.0215869378,-1.03260839,-0.00131204131,-0.00193560694,0.000354741729,0.9996605,0.3003807,0.011743278,0.004153815,0.007570274,0,0
180,-0.0233840439,0.0246110111,-1.02795935,-0.00106422522,-0.00319267553,0.000118247241,0.99966085,0.30034593,0.011730215,0.004150826,0.007566785,0,0
181,-0.022117598,0.02773492,-1.0251075,-0.000354741729,-0.00318297558,-0.000326556,0.99966127,0.3003041,0.011715944,0.0041479706,0.0075644436,0,0
182,-0.0194168035,0.026009297,-1.03115559,0.0005912362,-0.00212845043,-0.00106422522,0.99966156,0.30029523,0.011704912,0.004145665,0.0075583896,0,0
183,-0.0170516949,0.0225044023,-1.0346365,0.000197078756,-0.00212845043,0.00106422522,0.9996617,0.3002957,0.011697524,0.004143862,0.0075512603,0,0
184,-0.0182164516,0.01987126,-1.039052,6.569291e-05,-0.00177370862,0.00212845043,0.99966174,0.30029693,0.0116924355,0.004142119,0.007541746,0,0
185,-0.0195812657,0.0193190649,-1.03808248,0.00106422522,-0.00165546138,0.00227755518,0.99966186,0.30029738,0.011685848,0.004139496,0.0075330287,0,0
186,-0.0162927136,0.0220646877,-1.03645718,0.000354741729,-0.00161604572,0.00212845043,0.99966204,0.30027783,0.011678152,0.0041370867,0.007526686,0,0
187,-0.0138944462,0.0270489063,-1.04210031,0.000293176563,-0.00160290708,0.00168355962,0.99966216,0.30025175,0.011671609,0.0041352008,0.007516694,0,0
188,-0.0178150758,0.02740823,-1.04154,0.00106422522,-0.00195326935,0.00106422522,0.9996624,0.30023184,0.011662971,0.0041321823,0.007507379,0,0
189,-0.0222144,0.0242727939,-1.03565657,0.00130231213,-0.00171531492,-0.0002840523,0.9996627,0.30021435,0.0116509525,0.004128146,0.007502627,0,0
190,-0.0187980291,0.0255062953,-1.03125393,0.00106422522,-0.001635997,-0.00212845043,0.99966305,0.30019176,0.011637633,0.0041246167,0.0075007635,0,0
191,-0.0153805939,0.0257547032,-1.03255332,-0.000769695849,-0.00196429924,0.00106422522,0.99966335,0.3001379,0.011627485,0.0041227937,0.007498854,0,0
192,-0.01489249,0.0255119856,-1.03754377,-0.00212845043,-0.002428475,0.00147296407,0.9996635,0.3000827,0.011619871,0.004121717,0.0074942163,0,0
193,-0.0137532251,0.0257566,-1.03953278,-0.00106422522,-0.00222845864,-0.00106422522,0.99966365,0.30005857,0.011611456,0.0041196705,0.0074878735,0,0
194,-0.0169542,0.0225829277,-1.03449917,0.00106422522,-0.00106422522,0.00106422522,0.99966395,0.3000311,0.011600884,0.0041162563,0.0074835913,0,0
195,-0.0194860343,0.023152642,-1.02517164,0.000354741729,-0.00109755422,0.00106422522,0.99966437,0.29997274,0.0115869595,0.0041129654,0.0074848197,0,0
196,-0.0198416989,0.0218777042,-1.01994658,0.000118247241,-0.00212845043,-0.00106422522,0.99966484,0.29992124,0.011570561,0.004109955,0.0074889553,0,0
197,-0.017681608,0.0173837151,-1.01869309,0.0004944669,-0.00177370862,-0.000354741729,0.9996653,0.29988548,0.011555454,0.004107485,0.007492922,0,0
198,-0.0130553273,0.0194664467,-1.021856,0.00106422522,-0.00130071968,0.000968918554,0.9996656,0.29985285,0.01154383,0.004106206,0.0074923476,0,0
199,-0.009234589,0.0234158989,-1.02795589,0.00106422522,-0.00114305678,0.00212845043,0.99966586,0.29982468,0.011535612,0.0041057724,0.0074870912,0,0
200,-0.0107279355,0.0219654571,-1.03389549,-0.000738871051,-0.00144524407,0.00106422522,0.999666,0.29981467,0.01152916,0.004105242,0.007479849,0,0
201,-0.0117139993,0.0203426536,-1.03245735,-0.00212845043,-0.00225545675,0.00102458918,0.99966604,0.29980013,0.0115213115,0.004103796,0.0074748723,0,0
202,-0.009764042,0.0193134379,-1.029862,-0.00106422522,-0.00252552773,0.00212845043,0.9996663,0.29977652,0.011511876,0.0041014072,0.0074714096,0,0
203,-0.01448515,0.02059797,-1.03029907,0.00106422522,-0.00212845043,0.002467189,0.9996665,0.29974893,0.011501496,0.0040984014,0.0074648815,0,0
204,-0.0194768216,0.0210261475,-1.0301193,0.00165402773,-0.001597066,0.00212845043,0.99966687,0.29973218,0.011490442,0.0040952084,0.0074578975,0,0
205,-0.02000139,0.021657154,-1.032989,0.00106422522,-0.00106422522,0.00201025931,0.9996671,0.29973033,0.011480815,0.0040926244,0.0074500307,0,0
206,-0.0167582761,0.0251226965,-1.03166687,0.000354741729,-0.00177370885,0.00212845043,0.99966735,0.29972163,0.011470916,0.004090373,0.007444123,0,0
207,-0.0143751549,0.0189536586,-1.02894747,0.000436383649,-0.0020102032,0.00319267553,0.9996675,0.29971582,0.011460529,0.004087641,0.0074424315,0,0
208,-0.0179753117,0.0126655428,-1.02934313,0.00106422522,-0.00208903477,0.00106422522,0.99966776,0.29972792,0.011449978,0.004084509,0.007439382,0,0
209,-0.0186870825,0.0139874732,-1.03159094,0.000354741729,-0.0024700535,0.000354741729,0.99966794,0.29973695,0.011440924,0.004082161,0.007433441,0,0
210,-0.0172967371,0.0178460851,-1.03087533,0.000330835523,-0.00224231812,0.0009879012,0.9996682,0.299728,0.011431831,0.0040801,0.007427716,0,0
211,-0.0200884957,0.01945781,-1.03014851,0.00106422522,-0.00181166455,0.00212845043,0.9996684,0.2997045,0.011421924,0.004077834,0.007422226,0,0
212,-0.0216701236,0.0212971345,-1.0343008,-0.00106422522,-0.00166811328,0.00127044832,0.99966866,0.29967925,0.01141349,0.0040764515,0.007415583,0,0
213,-0.0184538439,0.02500269,-1.03454554,-0.000354741729,-0.00126552116,-0.00106422522,0.9996689,0.2996728,0.011403745,0.004074456,0.0074089905,0,0
214,-0.0159169063,0.0223316252,-1.0263263,-0.000118247241,-0.00148606545,0.00212845043,0.9996692,0.29963914,0.011391951,0.004071806,0.0074091763,0,0
215,-0.0152340205,0.0219295528,-1.02733,-3.94157469e-05,-0.00226906384,0.00219015987,0.9996695,0.29959473,0.011381024,0.004069811,0.007407837,0,0
216,-0.0150063923,0.02635282,-1.03433788,-1.31385823e-05,-0.00217532157,-0.00106422522,0.9996697,0.2995735,0.011371981,0.004068346,0.007400362,0,0
217,-0.0168836415,0.0278272424,-1.03195381,-4.37952758e-06,-0.00143459067,-0.000354741729,0.99966997,0.29954743,0.011361912,0.004066214,0.007394477,0,0
218,-0.0179976728,0.026528351,-1.03181016,-0.000785284035,-0.00118768029,0.0006714363,0.9996702,0.29951432,0.01135226,0.004064243,0.007389956,0,0
219,-0.01592761,0.0243050233,-1.02980912,-0.00212845043,-0.00110537687,0.00106422522,0.99967045,0.2994748,0.011342609,0.004062456,0.0073884665,0,0
220,-0.0162141528,0.0225873515,-1.029142,0.00106422522,-0.00107794243,0.000354741729,0.99967074,0.29945984,0.011331566,0.004059598,0.0073850956,0,0
221,-0.0150075825,0.02038719,-1.03331423,0.00222432334,-0.00106879754,-0.0005912362,0.9996709,0.29947612,0.011322777,0.004057075,0.007378695,0,0
222,-0.0126522668,0.0196538027,-1.03096151,0.00106422522,-0.00177523273,-0.00106422522,0.9996711,0.2994839,0.011314334,0.0040549925,0.007374966,0,0
223,-0.01495961,0.0208741855,-1.02757311,0.000659449259,-0.00272019464,2.31888262e-05,0.9996714,0.2994541,0.011304643,0.004053052,0.0073727183,0,0
224,-0.0126362769,0.022420302,-1.02921057,0.00106422522,-0.0023256985,0.00212845043,0.99967164,0.29940888,0.011296087,0.004051597,0.0073695434,0,0
225,-0.0144659989,0.0237494763,-1.02829158,-0.000354741729,-0.00148471631,0.000709483458,0.9996719,0.2993551,0.0112866,0.0040501906,0.007367384,0,0
226,-0.0189821552,0.0256573781,-1.02798522,-0.0008277307,-0.00106422522,0.00106422522,0.9996722,0.29929584,0.011275866,0.004048508,0.0073642395,0,0
227,-0.0162557717,0.02434022,-1.02772033,7.883149e-05,-0.00216385256,0.00135082775,0.9996725,0.2992668,0.011264698,0.0040463614,0.0073619327,0,0
228,-0.0150214555,0.0224363226,-1.029097,0.000381018937,-0.004256901,0.00106422522,0.9996727,0.29925567,0.011254522,0.0040442618,0.007358696,0,0
229,-0.0139589747,0.0242430959,-1.02646339,-0.000582477136,-0.00283793383,0.0007094836,0.99967295,0.29921973,0.011244322,0.004042408,0.0073565887,0,0
230,-0.0149068981,0.028263323,-1.02135372,-0.000903642562,-0.002364945,-0.00106422522,0.99967337,0.29916397,0.011231311,0.004040334,0.007356474,0,0
231,-0.01831532,0.02992892,-1.02664912,-0.00101069768,-0.0025620237,-0.000842659734,0.99967366,0.29911792,0.011219994,0.0040388205,0.0073518096,0,0
232,-0.01831214,0.0277171936,-1.0316695,-0.00104638271,-0.0022729747,0.00106422522,0.99967384,0.2990972,0.011211755,0.004037472,0.007345079,0,0
233,-0.0171717554,0.0237247422,-1.03318024,-0.00106422522,-0.00288610836,0.00106422522,0.99967396,0.29909995,0.011204599,0.0040357444,0.0073391264,0,0
234,-0.01760543,0.0217428822,-1.03596246,-0.000354741729,-0.00379997,0.00141896692,0.999674,0.29910955,0.011198473,0.004033771,0.007331387,0,0
235,-0.01872655,0.0228726268,-1.03575051,-0.000118247241,-0.004256901,0.0008277308,0.99967414,0.29911,0.0111917155,0.0040315436,0.007323787,0,0
236,-0.0173098911,0.0242257714,-1.02933216,-3.94157469e-05,-0.003951171,0.000275910279,0.99967444,0.29908654,0.011182047,0.004028868,0.0073210904,0,0
237,-0.0197673589,0.0228864551,-1.02621615,-0.00039560406,-0.00319267553,0.00106422522,0.99967474,0.29903764,0.011171281,0.004026406,0.0073203356,0,0
238,-0.0189589113,0.0227655377,-1.03038585,-0.00106422522,-0.00258157449,0.000571980956,0.9996749,0.29899973,0.011162441,0.004024819,0.0073169265,0,0
239,-0.0151087,0.0250038784,-1.03242683,0.00106422522,-0.00212845043,-0.00106422522,0.99967515,0.2989958,0.01115366,0.00402278,0.007311103,0,0
240,-0.0144763375,0.0236341059,-1.03164232,0.00182099,-0.00248319213,-0.000354741729,0.9996754,0.29899636,0.011145095,0.004020545,0.007306243,0,0
241,-0.0162186753,0.02154991,-1.02959049,0.00106422522,-0.00260143937,0.00106422522,0.9996756,0.29897457,0.011136706,0.0040186113,0.007303369,0,0
242,-0.017776018,0.0236221049,-1.0279299,0.000354741729,-0.00264085527,0.00143764412,0.99967587,0.29892904,0.011127547,0.004016999,0.0073011327,0,0
243,-0.0153654441,0.024312837,-1.03258467,-0.0003337387,-0.00300873537,0.00106422522,0.99967605,0.29889697,0.011119873,0.0040158927,0.00729699,0,0
244,-0.0152129605,0.0209623519,-1.03543842,-0.00106422522,-0.00277662021,0.000933933654,0.99967617,0.29888088,0.01111329,0.0040145162,0.00729226,0,0
245,-0.0164642166,0.0187062,-1.0321579,-0.00106422522,-0.00198976533,0.00106422522,0.99967635,0.29885855,0.011105217,0.004012366,0.0072893742,0,0
246,-0.0167185422,0.0200700369,-1.02959955,-0.00106422522,-0.00172748044,-0.00126080075,0.9996766,0.29883528,0.011095174,0.004010019,0.007287215,0,0
247,-0.0181054,0.0255702212,-1.03183925,-0.000354741729,-0.00199479377,-0.00212845043,0.9996768,0.29881135,0.011085143,0.0040080426,0.007281477,0,0
248,-0.0188932065,0.0257760119,-1.03079545,-0.000118247241,-0.00172915647,0.00212845043,0.9996771,0.2987708,0.011075982,0.0040062387,0.007277311,0,0
249,-0.0167144015,0.0201479942,-1.03012192,-0.0004530641,-0.0005763855,0.00316892331,0.9996773,0.29874063,0.01106765,0.004004485,0.0072761946,0,0
250,-0.0156626124,0.0198995918,-1.03412914,-0.00106422522,-0.000192128486,0.00106422522,0.9996775,0.29872763,0.011060487,0.0040031155,0.0072720493,0,0
251,-0.0148237348,0.0222581979,-1.0349766,-0.000354741729,-0.00112826808,0.000354741729,0.9996776,0.29872593,0.01105264,0.004001302,0.0072663133,0,0
252,-0.0164972339,0.0207657535,-1.03167832,-0.000118247241,-0.00144031458,-0.00106422522,0.99967784,0.29872707,0.011042793,0.0039987774,0.007263039,0,0
253,-0.0160785038,0.0223841574,-1.028463,0.0003213146,-0.00189907162,-0.000354741729,0.99967813,0.2987082,0.011032144,0.0039964174,0.007260987,0,0
254,-0.0112188756,0.024876751,-1.02560091,0.00106422522,-0.00205199071,-0.000118247241,0.99967843,0.29867733,0.011021167,0.003994437,0.0072606816,0,0
255,-0.0113893645,0.0235917289,-1.02399588,0.00106422522,-0.00174822228,-3.94157469e-05,0.9996788,0.29863864,0.011010237,0.003992686,0.007261231,0,0
256,-0.01730557,0.023488909,-1.02687883,0.00100858824,-0.00235644937,0.000398827484,0.9996791,0.29860216,0.011000356,0.0039912453,0.0072580627,0,0
257,-0.0179755539,0.0232918765,-1.0291419,0.00106422522,-0.00255919178,0.00106422522,0.9996793,0.29858407,0.010991624,0.003989856,0.0072536794,0,0
258,-0.01722232,0.0246910434,-1.029408,-0.000354741729,-0.00298151444,0.000462526077,0.99967957,0.29856464,0.010983207,0.0039887265,0.0072501297,0,0
259,-0.0187616069,0.0269477963,-1.02217245,-0.0008277307,-0.004256901,-0.00106422522,0.99967986,0.2985273,0.01097097,0.003986842,0.0072507304,0,0
260,-0.0166705344,0.028351089,-1.01845849,-0.00106422522,-0.00385721377,-0.00106422522,0.9996803,0.29847196,0.010957727,0.0039851437,0.007253192,0,0
261,-0.0166245531,0.02751677,-1.028451,-0.000354741729,-0.00212845043,-0.00106422522,0.9996805,0.29844463,0.010949038,0.0039842506,0.0072480296,0,0
262,-0.0151443826,0.0230068918,-1.03731573,0.000423405669,-0.00248319213,-0.000354741729,0.9996805,0.2984709,0.010944712,0.003983297,0.0072384193,0,0
263,-0.0123723457,0.0203642771,-1.03636444,0.00106422522,-0.002956181,-0.000118247241,0.9996806,0.298505,0.010940609,0.00398161,0.0072308336,0,0
264,-0.0140525,0.0206227284,-1.0370239,0.000354741729,-0.00319267553,0.000331395131,0.9996806,0.29850712,0.010936564,0.003980082,0.0072234496,0,0
265,-0.0165656768,0.0218482018,-1.03610432,-0.000945978041,-0.00106422522,0.00106422522,0.9996807,0.29847208,0.010931599,0.003978597,0.007217636,0,0
266,-0.0170778818,0.0237215366,-1.02993834,-0.00137955125,-0.0003433412,-0.00106422522,0.99968094,0.29842767,0.01092229,0.0039763795,0.0072163716,0,0
267,-0.013016846,0.0228811372,-1.02625549,-0.00010510868,-0.00106422522,-0.00103941851,0.9996813,0.29839322,0.010911036,0.0039738626,0.007217441,0,0
268,-0.014104574,0.0222754832,-1.02405131,0.00212845043,-0.00212845043,0.00106422522,0.9996816,0.298355,0.010899588,0.003971313,0.0072174002,0,0
269,-0.0172340777,0.0233756825,-1.02478135,0.000709483458,-0.00212845043,0.00170538749,0.99968195,0.29830253,0.010889609,0.0039698933,0.0072163274,0,0
270,-0.0143709956,0.0243934561,-1.02648962,0.000236494481,-0.00212845043,0.00106422522,0.9996822,0.29826832,0.010880373,0.0039688004,0.007214783,0,0
271,-0.0139049152,0.0239189118,-1.029826,7.88314937e-05,-0.00212845043,0.000709483458,0.99968237,0.29825136,0.010872324,0.0039676786,0.007211089,0,0
272,-0.016190961,0.0239234921,-1.03224027,-0.000399211363,-0.00177370862,0.00165546138,0.99968255,0.29823282,0.010865311,0.0039664707,0.007205554,0,0
273,-0.0159764141,0.0237622578,-1.03304493,-0.00106422522,-0.00165546138,0.000906562258,0.99968266,0.29822183,0.010858186,0.003965025,0.0072005545,0,0
274,-0.0142772943,0.0204533041,-1.03461516,-0.000354741729,-0.00197078753,-0.0004072961,0.9996828,0.2982374,0.010851079,0.003962989,0.0071955253,0,0
275,-0.0141992019,0.0190247986,-1.03546417,-0.000118247241,-0.00172115432,0.000218976362,0.9996829,0.29824644,0.010844878,0.003960978,0.0071897707,0,0
276,-0.01384765,0.0211527962,-1.02874851,-0.00125088112,-0.00106422522,0.00113721739,0.9996831,0.29821026,0.010836676,0.0039590686,0.0071885725,0,0
277,-0.0150325494,0.0213738475,-1.02634716,-0.00319267553,-0.00126898044,0.000379072473,0.9996833,0.29815155,0.010827035,0.0039576413,0.007189743,0,0
278,-0.0139626721,0.0190061256,-1.03091776,-0.00216464419,-0.00212845043,0.0001263575,0.9996835,0.2981263,0.0108184945,0.003956133,0.0071875243,0,0
279,-0.0123039633,0.0211465731,-1.02983713,0.00106422522,-0.00248319213,0.00106422522,0.99968374,0.29811603,0.010809507,0.0039538634,0.007183388,0,0
280,-0.0167966336,0.0228366181,-1.02801216,0.00106422522,-0.00153721415,0.000354741729,0.99968404,0.2980943,0.010799916,0.0039517456,0.007179648,0,0
281,-0.02187492,0.0203075185,-1.02740383,0.00106422522,-0.00157662993,0.000118247241,0.99968433,0.29808575,0.010789828,0.003949569,0.0071766134,0,0
282,-0.0201497134,0.0196272451,-1.03224659,-4.6816247e-05,-0.00158976857,3.94157469e-05,0.9996845,0.29809406,0.010782538,0.003948389,0.0071716825,0,0
283,-0.01387803,0.017935643,-1.0332098,-0.00212845043,-0.000529922836,1.31385823e-05,0.9996846,0.29809958,0.010777047,0.0039477646,0.0071689356,0,0
284,-0.0130895516,0.0185111,-1.03434467,-0.00212845043,0.00106422522,4.37952758e-06,0.9996847,0.29808876,0.010771538,0.003946878,0.007164844,0,0
285,-0.0147798508,0.0200050026,-1.03732717,-0.000792548351,0.0007148376,0.000393046881,0.9996848,0.29808336,0.010765828,0.0039455006,0.007157887,0,0
286,-0.0130646378,0.0182243232,-1.03522885,0.00106422522,-0.00106422522,0.00106422522,0.99968493,0.2980943,0.010758742,0.0039432263,0.007153236,0,0
287,-0.0128184212,0.0184445661,-1.03697073,0.00106422522,-0.00212845043,0.00212845043,0.9996851,0.29809007,0.010752876,0.003941485,0.007147816,0,0
288,-0.0156660359,0.0196573045,-1.03608656,0.000927943562,-0.00212845043,0.000859738269,0.9996853,0.2980759,0.010745878,0.0039395383,0.00714287,0,0
289,-0.01938217,0.0229912382,-1.03465259,0.00106422522,-0.00248319213,-0.00212845043,0.9996855,0.2980648,0.010736621,0.0039372467,0.0071379826,0,0
290,-0.0228995252,0.0265439544,-1.03645325,0.000354741729,-0.00260143937,-0.001199723,0.9996858,0.29804012,0.0107280845,0.003935555,0.007131747,0,0
291,-0.0201657265,0.0236591827,-1.03851831,-0.000417231,-0.00157662993,0.00106422522,0.99968594,0.2980204,0.010721767,0.0039342856,0.00712719,0,0
292,-0.0168130547,0.0187913422,-1.03643978,-0.00106422522,-0.00123502675,0.00106422522,0.99968606,0.29800513,0.010715467,0.003932812,0.0071260296,0,0
293,-0.0178113822,0.0212377384,-1.03542137,-0.001228084,-0.00112115906,0.00106422522,0.99968624,0.29796565,0.010708402,0.003931441,0.0071236277,0,0
294,-0.0155399917,0.0248201322,-1.03068733,-0.00106422522,-0.00179268664,-0.00106422522,0.99968654,0.2979233,0.010698359,0.003929675,0.0071237287,0,0
295,-0.01787531,0.0245494191,-1.0216223,0.000354741729,-0.002371271,-0.00178213511,0.99968696,0.29787198,0.010684213,0.0039270013,0.007127777,0,0
296,-0.0215834379,0.0255985036,-1.02218139,0.000118247233,-0.00212845043,-0.00106422522,0.99968743,0.29781085,0.010671418,0.0039254255,0.0071292487,0,0
297,-0.01891323,0.0274130423,-1.02757609,3.94157432e-05,-0.0024059182,-0.000354741729,0.99968773,0.29777437,0.010662014,0.003924922,0.0071270885,0,0
298,-0.0160700362,0.0260647628,-1.02807224,1.31385941e-05,-0.00319267553,-0.000841226662,0.9996879,0.29776174,0.010653515,0.0039242418,0.007125645,0,0
299,-0.0141457422,0.02317393,-1.02384317,-0.00106422522,-0.00177370862,-0.00212845043,0.99968815,0.29774094,0.010644289,0.0039232783,0.007127581,0,0
300,-0.01708504,0.0228613615,-1.0242238,-0.000354741729,-0.00165546138,-0.000709483458,0.9996884,0.29770634,0.010635368,0.0039223093,0.007126852,0,0
301,-0.02050621,0.0243847761,-1.02874517,-0.000286613416,-0.00161604572,0.0008277308,0.9996886,0.29767284,0.010628281,0.0039217616,0.0071222046,0,0
302,-0.0200189967,0.0248925816,-1.02960122,-0.00106422522,-0.00124816538,0.0009853938,0.9996888,0.29764894,0.010621469,0.0039211283,0.007118507,0,0
303,-0.0164386239,0.0239225272,-1.02825892,-0.00169746811,-0.00106422522,0.00139268988,0.999689,0.29762533,0.010614235,0.003920261,0.0071172556,0,0
304,-0.0141058443,0.0205067266,-1.026835,-0.00212845043,-0.00103297387,0.00152845506,0.9996891,0.29760012,0.010606616,0.003919099,0.007117647,0,0
305,-0.013653771,0.0214840118,-1.02896452,-0.000709483458,-0.00106422522,0.00106422522,0.9996893,0.29758173,0.010599153,0.0039176825,0.0071144733,0,0
306,-0.0149679231,0.024739461,-1.03227854,-0.000236494481,-0.000354741729,0.000354741729,0.9996894,0.29756886,0.010592399,0.003916334,0.007108049,0,0
307,-0.0152432136,0.0237087253,-1.02801216,0.000266995165,-0.00118247245,0.000422926,0.99968964,0.29756215,0.010583708,0.0039142566,0.007105357,0,0
308,-0.01240529,0.0212492626,-1.02382314,0.00106422522,-0.002522608,0.00106422522,0.9996899,0.29755238,0.010574055,0.003912054,0.0071058827,0,0
309,-0.0125986384,0.0202666819,-1.026333,0.00128566078,-0.0022598363,-0.000354741729,0.9996901,0.29754552,0.0105658015,0.003910438,0.0071038776,0,0
310,-0.0155927753,0.0215667579,-1.02505362,0.00106422522,-0.001817504,-0.0008277307,0.99969035,0.29752952,0.010557232,0.0039089154,0.0071014604,0,0
311,-0.0174046233,0.02379048,-1.02690589,0.0009869629,-0.00202480145,-0.00027591025,0.9996906,0.29751098,0.010549299,0.003907783,0.0070974636,0,0
312,-0.018008573,0.0261593256,-1.03256893,0.00106422522,-0.003158126,0.000972255133,0.9996908,0.29750082,0.010543443,0.0039071036,0.00709039,0,0
313,-0.0209768172,0.024344774,-1.02745783,0.00106422522,-0.00282641756,0.000678826764,0.999691,0.29748794,0.010535274,0.0039053909,0.007087799,0,0
314,-0.0201758668,0.02211232,-1.02868378,0.000354741729,-0.00200636429,0.000935759,0.9996912,0.29747343,0.010528028,0.0039040742,0.0070854807,0,0
315,-0.0186067987,0.02201921,-1.03560293,0.000118247241,-0.00208775513,0.00102140324,0.99969125,0.29747334,0.010523568,0.0039033305,0.007078999,0,0
316,-0.0174327344,0.0221509337,-1.03758383,0.0004515507,-0.002469627,-0.00106422522,0.9996913,0.29749328,0.010518971,0.0039020258,0.0070719374,0,0
317,-0.0178551823,0.0238224473,-1.03368676,0.00106422522,-0.00224217586,-0.000575394544,0.9996914,0.2974893,0.010512581,0.0039001282,0.007067114,0,0
318,-0.0181587581,0.02503066,-1.03043461,0.000354741729,-0.001811617,0.00212845043,0.99969167,0.29744115,0.010505678,0.0038986634,0.007065113,0,0
319,-0.0171206277,0.024131313,-1.032443,-0.00106422522,-0.00212845043,0.00175401848,0.99969184,0.29739186,0.010499376,0.00389778,0.007063524,0,0
320,-0.0154725015,0.0236687716,-1.02985728,-0.00145958178,-0.000709483458,-0.00106422522,0.999692,0.29735428,0.010491249,0.0038963326,0.007063571,0,0
321,-0.0160624478,0.0235145912,-1.02850711,-0.00106422522,-0.00111891166,-0.000354741729,0.99969226,0.29731488,0.010482506,0.0038947414,0.0070630694,0,0
322,-0.0182122216,0.0229749158,-1.02887094,-0.00141896692,-0.00319267553,0.0005912362,0.99969244,0.29727513,0.01047421,0.0038934618,0.0070618056,0,0
323,-0.01795225,0.02133018,-1.02655077,-0.0008277308,-0.00177370862,-0.000157662973,0.9996927,0.29724413,0.010465288,0.0038918266,0.0070617753,0,0
324,-0.017540073,0.0246881843,-1.0274049,-0.000275910279,-0.00106422522,-0.00111677952,0.999693,0.29721645,0.01045665,0.0038905626,0.0070595387,0,0
325,-0.01284539,0.0275978837,-1.02801514,-9.197008e-05,-0.000999145,-0.00106422522,0.99969316,0.29719546,0.0104487585,0.0038897034,0.007057323,0,0
326,-0.0109549733,0.0251498148,-1.026591,-3.06566944e-05,-0.00106422522,-0.000197283167,0.9996934,0.29717383,0.01044107,0.0038887172,0.0070569925,0,0
327,-0.0137428036,0.02335723,-1.02774382,-0.000719702337,-0.00141896692,0.00106422522,0.9996936,0.29713896,0.010434337,0.003888006,0.0070555354,0,0
328,-0.0136955185,0.0201555341,-1.03008127,-0.00106422522,-0.00153721415,0.00023295579,0.9996937,0.29712498,0.010428288,0.0038871437,0.007053358,0,0
329,-0.0125404336,0.0164841358,-1.03265083,-0.0011163766,-0.00122188823,-0.00212845043,0.99969375,0.29714108,0.010422847,0.0038859549,0.0070500593,0,0
330,-0.0124809258,0.0173762217,-1.0289501,-0.00106422522,-0.001826263,-0.000354741729,0.9996939,0.2971299,0.0104165645,0.0038846042,0.007048077,0,0
331,-0.013437652,0.0189756677,-1.02641439,-0.00106422522,-0.00202772114,-0.000118247233,0.9996941,0.29709545,0.010409061,0.003883329,0.007047289,0,0
332,-0.0150586441,0.0198343378,-1.03256786,-0.000354741729,-0.002094874,0.00106422522,0.9996942,0.29706895,0.010403498,0.003882501,0.0070421826,0,0
333,-0.0134830894,0.0258171763,-1.02973616,0.000405796251,-0.00211725826,0.00149097573,0.99969447,0.2970344,0.01039646,0.0038813301,0.0070383395,0,0
334,-0.0168641545,0.0279742163,-1.022119,0.00106422522,-0.00106422522,0.00106422522,0.9996948,0.29698294,0.010385531,0.0038793064,0.007038823,0,0
335,-0.0207581036,0.0275539067,-1.0260905,0.000354741729,-0.000714328839,0.000354741729,0.9996951,0.29694796,0.010375807,0.0038779962,0.0070366166,0,0
336,-0.0176615547,0.0244841147,-1.0279026,0.000118247241,-0.00106422522,0.000421139644,0.99969536,0.29694924,0.010367673,0.0038767974,0.007034528,0,0
337,-0.0176059362,0.0210194439,-1.02639067,-0.0007144775,-0.00212845043,0.00106422522,0.99969554,0.29694825,0.010360078,0.0038756172,0.007033835,0,0
338,-0.0140066668,0.02230596,-1.02897918,-0.00212845043,-0.00248319213,0.00125766383,0.9996956,0.29693118,0.010354344,0.003875264,0.007031797,0,0
339,-0.0113420663,0.0228975583,-1.03049314,-0.002130953,-0.00212845043,0.00106422522,0.9996957,0.2969104,0.010348941,0.003874684,0.007029048,0,0
340,-0.0163132418,0.0216299146,-1.032137,-0.00106422522,-0.00160934438,-0.000181866315,0.99969584,0.29690054,0.010342771,0.0038732325,0.0070240907,0,0
341,-0.0178075377,0.0207190868,-1.02829039,-0.000354741729,-0.00106422522,-0.00212845043,0.9996961,0.2969042,0.010334524,0.003871051,0.0070213703,0,0
