frame,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,prob_0,prob_1,prob_2,prob_3,prob_4,correct_answer,model_prediction
17,-0.021565428,0.0222758483,-1.02417612,0.000354741729,-0.0011722116,0.002248379,0.99885106,0.0014224234,0.00030391393,4.564969e-06,0.00013959294,0,0
18,-0.0226507168,0.021097159,-1.0227071,0.00106422522,-0.00110022072,0.00212845043,0.9988763,0.0013957309,0.00031715663,4.7538783e-06,0.00014289068,0,0
19,-0.0210593548,0.02037874,-1.0264492,0.000354741729,-0.00107622368,0.00141896692,0.99889827,0.0013706282,0.0003302884,4.936712e-06,0.0001456227,0,0
20,-0.0184130147,0.0230689552,-1.02932417,0.000295971346,-0.00142296648,0.00106422522,0.99891794,0.0013464778,0.0003433995,5.116173e-06,0.00014798655,0,0
21,-0.0155777754,0.0221753288,-1.03256118,0.00106422522,-0.00153854734,-0.00017533655,0.9989357,0.0013231806,0.00035639104,5.291712e-06,0.00015008565,0,0
22,-0.0149582168,0.0226912554,-1.03071058,0.000354741729,-0.00106422522,-0.00212845043,0.99895185,0.0013008725,0.00036913803,5.462677e-06,0.00015198057,0,0
23,-0.0144261764,0.02563016,-1.02862883,0.000118247241,-0.0009048762,-0.000709483458,0.9989665,0.001279843,0.000381537,5.628496e-06,0.00015370728,0,0
24,-0.0152253918,0.0246566683,-1.02874863,3.94157469e-05,-0.00106422522,-0.00130071968,0.9989799,0.0012602168,0.00039332017,5.7853667e-06,0.00015527688,0,0
25,-0.0193980467,0.02400665,-1.02878857,0.0003911372,-0.00141896692,-0.00106422522,0.99899215,0.0012421577,0.00040429356,5.93117e-06,0.00015669566,0,0
26,-0.01964961,0.022976175,-1.02831364,0.00106422522,-0.00189195585,-0.000103223625,0.9990032,0.0012257642,0.00041434733,6.0648094e-06,0.00015797929,0,0
27,-0.0146878911,0.0226326827,-1.028318,-0.000354741729,-0.00319267553,0.00106422522,0.99901325,0.0012109304,0.00042346976,6.1863375e-06,0.00015915089,0,0
28,-0.0127084637,0.0230064671,-1.02994716,-0.00106422522,-0.00319672422,0.00106422522,0.9990224,0.0011975208,0.0004315379,6.293677e-06,0.00016019763,0,0
29,-0.0144900605,0.023293823,-1.02707231,-0.00115982711,-0.00212845043,0.0001942207,0.99903077,0.0011855384,0.00043852587,6.386986e-06,0.00016112474,0,0
30,-0.0144328848,0.0194833577,-1.022045,-0.00106422522,-0.00106422522,-0.00106422522,0.9990383,0.0011749621,0.00044449393,6.46744e-06,0.0001619468,0,0
31,-0.0152276279,0.0147952335,-1.01955545,-0.000245136325,-0.000709483458,-0.001410485,0.9990451,0.0011656603,0.00044951277,6.5362287e-06,0.00016267032,0,0
32,-0.0164691042,0.0174642969,-1.02377117,0.00106422522,-0.00130071968,-0.00106422522,0.9990514,0.0011573159,0.00045363046,6.593552e-06,0.00016329007,0,0
33,-0.0172084514,0.0235623177,-1.02794325,0.000354741729,-0.00114305678,0.000354741729,0.99905723,0.0011497637,0.00045704248,6.641957e-06,0.00016383249,0,0
34,-0.01810594,0.02461843,-1.02982223,0.000118247241,-0.00179998577,0.0008277307,0.9990626,0.0011430074,0.0004598084,6.68271e-06,0.00016432266,0,0
35,-0.0156381782,0.0231801029,-1.03272724,0.000478205126,-0.00237370376,0.00106422522,0.99906754,0.0011369621,0.00046198777,6.7164383e-06,0.00016476055,0,0
36,-0.0131879868,0.0236772224,-1.02946377,0.00106422522,-0.00212845043,0.000354741729,0.9990721,0.0011316012,0.0004636627,6.744777e-06,0.00016515976,0,0
37,-0.01416162,0.0233546477,-1.03065455,0.000354741729,-0.00240666419,0.000118247241,0.99907625,0.0011267371,0.00046490942,6.7683086e-06,0.00016551794,0,0
38,-0.014974446,0.0242236853,-1.035446,0.0008277307,-0.00319267553,3.94157469e-05,0.99908024,0.0011223006,0.00046572287,6.7867427e-06,0.0001658301,0,0
39,-0.0163847115,0.0245133638,-1.03411353,0.0009853938,-0.00177370862,-0.000391339359,0.9990839,0.0011183274,0.00046622104,6.8017684e-06,0.0001661102,0,0
40,-0.0168548,0.0265630484,-1.0297631,0.001037948,-0.0020102032,-0.00106422522,0.9990872,0.0011148062,0.00046647398,6.814923e-06,0.00016637477,0,0
41,-0.0144073293,0.0270835161,-1.03010333,0.00105546613,-0.00279851817,-0.000354741729,0.9990903,0.0011116544,0.00046655268,6.8266772e-06,0.0001666261,0,0
42,-0.0150563493,0.021885911,-1.03282082,0.00106422522,-0.00306128967,-0.00106422522,0.9990932,0.0011088077,0.0004664184,6.8359154e-06,0.00016686282,0,0
43,-0.0162492525,0.0188512933,-1.03405225,0.000354741729,-0.00279413839,-0.000354741729,0.9990958,0.0011062557,0.00046616906,6.844174e-06,0.00016708812,0,0
44,-0.0168096479,0.0212577228,-1.032998,-0.0004052371,-0.00270508812,-0.000118247241,0.99909824,0.0011039396,0.00046583233,6.8517497e-06,0.0001673038,0,0
45,-0.01829853,0.0295468438,-1.03476238,-0.00106422522,-0.00267540477,-3.94157469e-05,0.99910057,0.0011017219,0.00046538538,6.857763e-06,0.000167496,0,0
46,-0.0187948216,0.0311705619,-1.03274632,-0.00141896692,-0.00231076847,-1.31385823e-05,0.9991028,0.0010997343,0.00046488835,6.863331e-06,0.00016769014,0,0
47,-0.0197740551,0.0282938331,-1.02605212,-0.00106422522,-0.002189223,0.000385785155,0.9991046,0.0010980922,0.00046440246,6.8698664e-06,0.00016789653,0,0
48,-0.0174963,0.0291252881,-1.02675045,-0.00131991215,-0.00108448276,0.00106422522,0.9991064,0.0010965806,0.00046393034,6.875857e-06,0.00016808588,0,0
49,-0.016411528,0.0263099913,-1.02861083,-0.00212845043,-0.000361494254,0.0004682228,0.9991081,0.0010951661,0.00046342454,6.8807303e-06,0.00016826998,0,0
50,-0.0181658212,0.0239067152,-1.02955639,-0.000709483458,-0.00106422522,-0.00106422522,0.9991096,0.0010938816,0.00046276214,6.8834606e-06,0.00016843966,0,0
51,-0.01679746,0.0209897384,-1.03068542,-0.00106422522,-0.00212125247,-0.00141896692,0.99911106,0.0010926902,0.00046204234,6.8856275e-06,0.00016860645,0,0
52,-0.0145509765,0.015785642,-1.03350317,-0.00132500846,-0.00319267553,-0.000472988962,0.9991124,0.0010916123,0.00046129688,6.8877885e-06,0.00016877743,0,0
53,-0.0168945957,0.0158413071,-1.03655827,-0.00106422522,-0.00268794852,0.0005518205,0.99911374,0.0010905833,0.0004605058,6.8891086e-06,0.00016893265,0,0
54,-0.0194661673,0.0235096011,-1.03790224,-0.0003547418,-0.00106422522,0.0008934236,0.99911505,0.0010895551,0.00045966462,6.889148e-06,0.00016906124,0,0
55,-0.0172309112,0.0255774185,-1.03265369,0.00212845043,-0.00319267553,0.000297807885,0.9991162,0.0010887407,0.00045877142,6.889733e-06,0.00016921299,0,0
56,-0.0155092627,0.0228487235,-1.03204346,0.00250297529,-0.00402583648,0.000454011024,0.9991172,0.0010880133,0.00045788975,6.8906593e-06,0.00016937053,0,0
57,-0.0149353789,0.0227529611,-1.03460693,0.00106422522,-0.00319267553,0.00157030392,0.99911827,0.0010872817,0.00045707208,6.891862e-06,0.00016952242,0,0
58,-0.0163716879,0.019465832,-1.03318274,0.000354741729,-0.00212845043,0.00158765994,0.99911916,0.0010866434,0.00045629463,6.893302e-06,0.0001696783,0,0
59,-0.0163621772,0.0191839244,-1.03466117,0.000118247233,-0.00185322866,0.00106422522,0.99912006,0.0010860121,0.00045550277,6.8938275e-06,0.00016981766,0,0
60,-0.0160334855,0.0220196415,-1.0333637,0.000748899241,-0.00212845043,0.000354741729,0.9991209,0.0010854185,0.00045467747,6.8938143e-06,0.00016994872,0,0
61,-0.0170632452,0.0216627959,-1.03130352,0.00106422522,-0.00177370862,0.000421623641,0.99912167,0.0010848973,0.00045387444,6.894025e-06,0.00017007873,0,0
62,-0.0175692588,0.0217066091,-1.02687323,0.000323597167,-0.0020102032,0.00106422522,0.9991223,0.001084479,0.00045316888,6.895866e-06,0.00017022117,0,0
63,-0.0159475654,0.0220467355,-1.02409446,-0.00106422522,-0.00244377647,-0.000354741729,0.9991229,0.001084073,0.00045250237,6.897813e-06,0.00017036342,0,0
64,-0.0144304382,0.0234621931,-1.02284276,-0.000354741729,-0.00187881722,-0.00106422522,0.9991235,0.0010837105,0.00045182093,6.899076e-06,0.00017049263,0,0
65,-0.0173426978,0.0216553658,-1.02519238,-0.000118247241,-0.00133575592,-0.0003738715,0.9991241,0.0010833585,0.0004511543,6.899958e-06,0.00017061393,0,0
66,-0.0170113686,0.0184489246,-1.03134668,0.000305561232,-0.001509477,0.00106422522,0.99912465,0.0010830129,0.00045050064,6.9002144e-06,0.00017072655,0,0
67,-0.0152733205,0.0191704761,-1.03095675,0.00106422522,-0.00192212593,0.00106422522,0.9991252,0.0010827045,0.00044983765,6.9003067e-06,0.00017084232,0,0
68,-0.0161588155,0.0205503162,-1.03082669,-0.000354741729,-0.00205967552,0.00016891741,0.9991257,0.0010823209,0.0004491767,6.899971e-06,0.00017095266,0,0
69,-0.0172677822,0.02393995,-1.02980673,-0.00106422522,-0.00175078365,-0.00106422522,0.99912626,0.0010818997,0.0004484851,6.8987865e-06,0.00017104672,0,0
70,-0.0181257185,0.0275112335,-1.02914131,-0.000354741729,-0.00164781976,-0.000354741729,0.9991268,0.0010815191,0.0004477999,6.897708e-06,0.00017113236,0,0
71,-0.0169468541,0.02821338,-1.028594,-0.000118247241,-0.00161349855,-0.000118247241,0.99912727,0.001081178,0.00044714936,6.896892e-06,0.00017121917,0,0
72,-0.0163911376,0.0271453466,-1.02629566,-0.000458814728,-0.00106422522,-3.94157469e-05,0.9991277,0.001080901,0.00044655963,6.8967474e-06,0.00017131033,0,0
73,-0.015880378,0.02499897,-1.02797091,-0.00106422522,-0.00167035533,-1.31385823e-05,0.99912804,0.001080626,0.00044599787,6.896609e-06,0.00017140018,0,0
74,-0.0134314792,0.0262366366,-1.03259838,0.000354741729,-0.00319267553,-0.000400078425,0.9991285,0.0010803224,0.00044535592,6.894998e-06,0.00017147652,0,0
75,-0.0129407011,0.02616091,-1.03056014,0.000118247233,-0.00212845043,-0.00106422522,0.9991289,0.0010800322,0.00044472428,6.8934464e-06,0.00017155438,0,0
76,-0.0153812757,0.0206018146,-1.02809036,-0.00102480955,-0.000709483458,-0.00125011359,0.99912924,0.0010798131,0.0004441549,6.8926115e-06,0.0001716347,0,0
77,-0.0148927169,0.0205391478,-1.0284065,-0.000696344941,-0.0008885718,-0.00106422522,0.99912953,0.0010796331,0.00044359968,6.8918557e-06,0.0001717041,0,0
78,-0.01326502,0.0244245082,-1.03192985,0.00106422522,-0.00212845043,0.000354741729,0.99912983,0.0010794506,0.00044303597,6.8909617e-06,0.00017176928,0,0
79,-0.0128852157,0.0257196277,-1.033918,0.000417531643,-0.00212845043,0.000118247233,0.9991302,0.0010792047,0.00044248896,6.8898576e-06,0.00017183792,0,0
80,-0.0129213743,0.0261513349,-1.03295314,-0.00212845043,-0.00248319213,0.000394157483,0.9991305,0.001078938,0.0004420284,6.889989e-06,0.00017192036,0,0
81,-0.0174907185,0.026457997,-1.03067839,-0.00248467,-0.00189195585,0.000486127537,0.9991308,0.0010787129,0.0004415944,6.8902323e-06,0.00017199611,0,0
82,-0.0183627922,0.0250953734,-1.02764142,-0.00106422522,-0.00134013547,0.000516784261,0.999131,0.0010786102,0.0004411816,6.890607e-06,0.0001720673,0,0
83,-0.0189790037,0.02187424,-1.02728021,0.000354741729,-0.00151093712,0.00052700314,0.9991312,0.0010785793,0.0004407764,6.8909158e-06,0.00017213721,0,0
84,-0.01999821,0.02128881,-1.02878749,0.00106422522,-0.000858387444,-0.00106422522,0.99913144,0.001078509,0.00044031572,6.889628e-06,0.00017218711,0,0
85,-0.02245383,0.0217447076,-1.03173125,0.0004199987,0.00106422522,-0.00159222,0.9991317,0.00107836,0.00043984043,6.8872564e-06,0.00017221452,0,0
86,-0.02294685,0.0214083921,-1.02831793,-0.00106422522,-0.000326568843,-0.00106422522,0.99913186,0.0010782784,0.0004394406,6.8868753e-06,0.00017226956,0,0
87,-0.0159497317,0.0216218084,-1.02701747,-0.00106422522,-0.004256901,-0.0012728658,0.9991319,0.0010782444,0.00043904845,6.8875124e-06,0.00017234775,0,0
88,-0.0136173591,0.0236460716,-1.02609575,-0.00016460492,-0.00283793383,-0.00212845043,0.99913204,0.0010781855,0.00043862243,6.8871514e-06,0.00017241003,0,0
89,-0.0130026611,0.0254601482,-1.02090561,0.00106422522,-0.00212845043,0.000354741729,0.9991321,0.0010782722,0.00043831085,6.8893714e-06,0.00017249935,0,0
90,-0.007589428,0.0278552044,-1.01933825,0.000354741729,-0.00210099248,0.00118247245,0.9991321,0.0010783451,0.00043811926,6.8929794e-06,0.00017260383,0,0
91,-0.007575382,0.0312577225,-1.02500069,0.0008277307,-0.00212845043,0.0014583827,0.9991322,0.001078285,0.00043790133,6.895011e-06,0.00017269255,0,0
92,-0.0121279918,0.02636976,-1.02932966,0.00027591025,-0.00106422522,0.00106422522,0.9991324,0.001078153,0.0004376539,6.8954714e-06,0.00017277061,0,0
93,-0.0160869341,0.0214852318,-1.03093541,9.197008e-05,-0.00149427471,0.000354741729,0.9991326,0.0010780189,0.00043735572,6.8948334e-06,0.00017283719,0,0
94,-0.0193597078,0.0208336189,-1.03244722,0.00106422522,-0.00319267553,-0.0003635618,0.9991328,0.001077867,0.00043696063,6.8929007e-06,0.00017288547,0,0
95,-0.0186602678,0.0201281328,-1.03490436,0.000354741729,-0.00177370862,-0.00106422522,0.99913305,0.0010776416,0.0004365397,6.889792e-06,0.00017290823,0,0
96,-0.0195664447,0.022497138,-1.0337702,0.000295200822,-0.00165546138,-0.00106422522,0.9991333,0.0010774332,0.00043610713,6.886954e-06,0.00017292915,0,0
97,-0.0190547016,0.0216592029,-1.03160179,0.00106422522,-0.00197078753,-0.00106422522,0.99913347,0.001077307,0.00043567584,6.8846293e-06,0.0001729549,0,0
98,-0.0167682339,0.0186129641,-1.03348315,0.00130160584,-0.002075896,-0.00106422522,0.9991336,0.0010772045,0.0004352491,6.8823188e-06,0.00017297766,0,0
99,-0.0140529526,0.020527238,-1.03280818,0.00106422522,-0.00175619044,-0.00106422522,0.9991337,0.0010771122,0.00043485287,6.8805793e-06,0.00017300321,0,0
100,-0.01314786,0.0253971,-1.02900255,0.0009813996,-0.001649622,-0.000354741729,0.9991338,0.0010770607,0.0004345269,6.8804156e-06,0.00017304266,0,0
101,-0.01577585,0.0262065846,-1.03343058,0.00106422522,-0.001968841,0.00106422522,0.99913394,0.0010769675,0.0004342367,6.880258e-06,0.00017307863,0,0
102,-0.0190932527,0.0243605282,-1.0336045,-0.00106422522,-0.00207524723,0.000354741729,0.99913406,0.0010768453,0.00043399254,6.8803038e-06,0.00017312169,0,0
103,-0.0197107717,0.0219548121,-1.03073275,-0.0009924675,-0.002110716,-0.000906591944,0.9991341,0.0010768023,0.00043374064,6.880173e-06,0.00017316215,0,0
104,-0.015196559,0.02261775,-1.03205407,0.00106422522,-0.001767797,-0.00212845043,0.99913424,0.0010767684,0.0004334133,6.8784866e-06,0.00017318115,0,0
105,-0.0109248944,0.0243035723,-1.03005314,0.00106422522,-0.00165349094,-0.000709483458,0.99913424,0.0010767736,0.0004331688,6.878657e-06,0.00017322127,0,0
106,-0.0132444957,0.0209592637,-1.0302,0.000354741729,-0.00197013072,-0.000945978041,0.9991343,0.0010767694,0.00043294256,6.8790378e-06,0.0001732705,0,0
107,-0.0146687375,0.018379651,-1.03382969,0.000118247233,-0.00172093546,-0.000315326,0.99913436,0.0010767458,0.00043272428,6.8789723e-06,0.00017330718,0,0
108,-0.01709661,0.0209377483,-1.03829479,0.00106422522,-0.00128312863,0.0009591165,0.9991345,0.0010766791,0.0004324927,6.878185e-06,0.00017332783,0,0
109,-0.0192079842,0.0213021655,-1.034412,0.000206852565,-0.00106422522,0.0006744472,0.99913454,0.0010766473,0.0004323126,6.8783556e-06,0.00017336519,0,0
110,-0.0168193281,0.01784291,-1.03067636,-0.00212845043,-0.000354741729,0.00022481574,0.99913454,0.0010766473,0.00043223248,6.8797135e-06,0.00017341165,0,0
111,-0.0148837864,0.0179919079,-1.03236091,-0.000709483458,-0.000392415968,0.00106422522,0.99913454,0.0010766791,0.00043214014,6.8806253e-06,0.00017344688,0,0
112,-0.01586621,0.02032022,-1.03080654,-0.000188598235,-0.00106422522,0.00176206313,0.9991345,0.0010767161,0.00043207075,6.882174e-06,0.00017349319,0,0
113,-0.0161936861,0.0227239281,-1.03484571,-0.00106422522,-0.00212845043,0.00212845043,0.99913454,0.0010766357,0.00043200835,6.883251e-06,0.00017353405,0,0
114,-0.01467524,0.0214092787,-1.03944731,-0.000354741729,-0.00319267553,0.00212845043,0.99913466,0.0010765212,0.00043188446,6.8831064e-06,0.00017357245,0,0
115,-0.0135180494,0.0206455421,-1.03105271,-0.000303524022,-0.00307291583,0.0005351695,0.99913466,0.0010765048,0.00043175602,6.88375e-06,0.00017362955,0,0
116,-0.0131323189,0.0223440882,-1.02711523,-0.00106422522,-0.00212845043,-0.00212845043,0.99913466,0.0010764339,0.000431584,6.8834674e-06,0.00017366548,0,0
117,-0.0151196271,0.0204688627,-1.0285697,-0.00129870174,-0.0014524617,-0.00130070187,0.9991347,0.0010763741,0.00043142642,6.8833297e-06,0.00017369166,0,0
118,-0.0141544593,0.0177279022,-1.02970552,-0.00106422522,-0.00106422522,0.00212845043,0.9991347,0.0010764229,0.00043138783,6.8851677e-06,0.00017373255,0,0
119,-0.0128561743,0.0197439361,-1.03024685,-0.00106422522,-0.00177370885,0.00106422522,0.9991347,0.0010764177,0.0004313302,6.8862973e-06,0.00017377132,0,0
120,-0.0119351307,0.0210669879,-1.03059,-0.000354741729,-0.0020102032,-0.00034547082,0.9991347,0.0010763771,0.000431204,6.886179e-06,0.00017380065,0,0
121,-0.0108143138,0.0223218072,-1.03477347,-0.0003753682,-0.00102480955,-0.00106422522,0.99913484,0.0010762326,0.00043102112,6.884452e-06,0.00017380796,0,0
122,-0.0114172706,0.0243676845,-1.03649342,-0.00106422522,0.00106422522,-0.000354741729,0.99913496,0.0010760445,0.00043085683,6.882568e-06,0.00017380364,0,0
123,-0.0135713816,0.0213061552,-1.03137016,-0.00106422522,9.765953e-05,0.00106422522,0.9991349,0.0010760189,0.00043076935,6.8830077e-06,0.0001738325,0,0
124,-0.0165680647,0.0210994482,-1.02657,-0.000354741729,-0.00319267553,0.000354741729,0.99913484,0.0010760762,0.00043066835,6.884209e-06,0.00017387408,0,0
125,-0.0174041986,0.02298367,-1.02789962,0.0005912362,-0.00212845043,0.000275026483,0.9991349,0.001076107,0.00043055566,6.8843865e-06,0.00017388818,0,0
126,-0.0189849939,0.0205192957,-1.022809,0.00106422522,-0.00212845043,0.00106422522,0.9991348,0.001076286,0.00043051646,6.8864747e-06,0.00017393428,0,0
127,-0.0203257278,0.0175819527,-1.02485561,0.000354741729,-0.00212845043,0.000354741729,0.9991347,0.0010764126,0.00043047784,6.8878276e-06,0.00017397109,0,0
128,-0.0184939932,0.0180676822,-1.03823316,-0.000428245781,-0.00141896692,0.00031575,0.99913484,0.0010763009,0.00043035764,6.8860872e-06,0.00017396595,0,0
129,-0.0188599769,0.0198571961,-1.03894889,-0.00106422522,-0.00118247245,0.00106422522,0.99913496,0.0010761706,0.0004302307,6.8846293e-06,0.00017397458,0,0
130,-0.01833093,0.0225695875,-1.03349078,0.00106422522,-0.001103641,0.00177370885,0.999135,0.0010761602,0.00043009664,6.883907e-06,0.00017399117,0,0
131,-0.0168524981,0.0265661646,-1.03281069,0.00102760014,-0.00106422522,0.00165546138,0.999135,0.0010760885,0.00042997798,6.8831982e-06,0.0001740013,0,0
132,-0.0161969271,0.0265962724,-1.03909445,-0.00106422522,-0.00105682435,0.00106422522,0.9991352,0.0010758537,0.00042984803,6.8813342e-06,0.0001739978,0,0
133,-0.01467632,0.0225372985,-1.04346764,-0.00106422522,-0.00106422522,0.000354741729,0.9991354,0.0010756098,0.00042964707,6.8780996e-06,0.00017398586,0,0
134,-0.0131928883,0.0190684218,-1.0405308,-0.00106422522,-0.00177370885,0.000118247241,0.99913543,0.0010754603,0.00042944093,6.875758e-06,0.00017398769,0,0
135,-0.0135122128,0.0192142129,-1.03971469,-0.00110996258,-0.00212845043,3.94157469e-05,0.99913555,0.001075318,0.00042923138,6.873732e-06,0.00017398321,0,0
136,-0.0154090188,0.0197510924,-1.04123306,-0.00106422522,-0.001790397,-0.000386701373,0.9991357,0.0010751591,0.0004289972,6.8711965e-06,0.00017396528,0,0
137,-0.0150647247,0.0200928133,-1.039786,-0.00106422522,-0.00106422522,-0.00106422522,0.99913573,0.0010750454,0.00042876968,6.868936e-06,0.00017394689,0,0
138,-0.0152754812,0.02476401,-1.03669941,-0.000282769382,-0.00141896692,-0.000354741729,0.99913573,0.001075007,0.00042857925,6.8680124e-06,0.00017393827,0,0
139,-0.01762438,0.0250189919,-1.03436852,0.00106422522,-0.00153721415,-0.000118247241,0.99913573,0.0010750572,0.00042841057,6.8677177e-06,0.00017393893,0,0
140,-0.0184073448,0.0218487773,-1.03473091,-0.000354741729,-0.00122188823,-0.000465586025,0.99913573,0.00107511,0.00042830687,6.868006e-06,0.00017394556,0,0
141,-0.017366251,0.025349332,-1.03599107,-0.00106422522,-0.00218100473,-0.00106422522,0.99913573,0.0010751152,0.00042820023,6.868117e-06,0.00017395004,0,0
142,-0.0183213037,0.0268417057,-1.03283036,-0.0015392669,-0.00179122679,0.00106422522,0.9991357,0.001075196,0.00042820678,6.8703444e-06,0.00017397756,0,0
143,-0.0207555387,0.0270136427,-1.026894,-0.00212845043,-0.0005970756,0.00220823451,0.99913555,0.0010753742,0.00042834276,6.8744207e-06,0.00017402288,0,0
144,-0.0199393462,0.026745433,-1.029147,-0.00106422522,-0.0009085087,0.00212845043,0.99913543,0.0010755361,0.00042847302,6.877483e-06,0.00017405838,0,0
145,-0.0152727515,0.0282836333,-1.03136289,-0.0006684632,-0.0010123197,0.00166133116,0.9991354,0.0010756304,0.0004285868,6.879615e-06,0.00017409089,0,0
146,-0.0133916987,0.0305867326,-1.0278697,-0.00106422522,-0.00106422522,0.00106422522,0.9991353,0.001075697,0.0004287047,6.8820036e-06,0.0001741369,0,0
147,-0.0116253579,0.0271226615,-1.02865839,-0.000416580733,-0.00147898169,0.00106422522,0.99913526,0.0010757626,0.00042879255,6.883848e-06,0.0001741829,0,0
148,-0.0128269419,0.0251541678,-1.03136265,0.00106422522,-0.00212845043,0.000354741729,0.9991352,0.0010757841,0.00042877236,6.883907e-06,0.00017421345,0,0
149,-0.0138785122,0.02726493,-1.03210127,0.00106422522,-0.00212845043,0.000118247241,0.99913526,0.001075737,0.00042871,6.8833756e-06,0.00017423289,0,0
150,-0.0152055984,0.0273174774,-1.02844131,0.000164924466,-0.00212845043,0.000455184374,0.99913526,0.0010757226,0.0004286875,6.883999e-06,0.00017426496,0,0
151,-0.0205307733,0.025219107,-1.02477992,-0.00106422522,-0.00177370885,0.00106422522,0.9991352,0.0010757564,0.00042872678,6.8857194e-06,0.00017430152,0,0
152,-0.019213384,0.0277748574,-1.02779114,-0.000354741729,-0.0020102032,0.000354741729,0.9991352,0.001075737,0.00042871124,6.885851e-06,0.0001743105,0,0
153,-0.0158445667,0.0271619316,-1.03400326,-0.000684067,-0.00212845043,0.000118247233,0.99913526,0.001075617,0.00042865283,6.884669e-06,0.00017431033,0,0
154,-0.01602371,0.0269576237,-1.03981745,-0.00212845043,-0.00174509385,0.001103641,0.99913543,0.0010753906,0.00042858903,6.8830013e-06,0.00017430418,0,0
155,-0.0177110285,0.026564,-1.04094172,-0.00255505857,-0.00106422522,0.000367880333,0.9991356,0.0010751387,0.000428471,6.880271e-06,0.00017428675,0,0
156,-0.0176224262,0.0238286257,-1.034155,-0.00212845043,-0.00177370862,-0.00212845043,0.9991356,0.0010750046,0.0004282893,6.8776208e-06,0.00017427627,0,0
157,-0.01677909,0.0230795946,-1.03107893,-0.00106422522,-0.0020102032,-0.00168919959,0.9991356,0.0010749727,0.0004281166,6.8758895e-06,0.00017426147,0,0
158,-0.01731178,0.0218533557,-1.03575027,-0.000354741729,-0.00173429307,0.00106422522,0.9991357,0.001074966,0.000428004,6.8750173e-06,0.00017424602,0,0
159,-0.0156989787,0.0233977344,-1.034866,-0.0004651721,-0.00199706457,0.00106422522,0.9991357,0.001074985,0.00042792936,6.8749255e-06,0.00017424635,0,0
160,-0.0143475756,0.0240752865,-1.03473389,-0.00106422522,-0.00279413839,0.000354741729,0.9991356,0.0010749825,0.0004278608,6.875037e-06,0.0001742565,0,0
